1,0,47
2,0,5
3,0,7
4,21,158
5,0,1
6,2,19
7,0,1
8,5,10
9,58,201
10,1,3
11,0,92
12,0,9
13,0,1
14,0,1
15,0,1
16,0,5
17,0,1
18,6,11
19,0,1
20,0,4
21,23,158
22,0,2
23,0,3
24,0,1
25,0,1
26,0,1
27,0,1
28,0,12
29,0,3
30,1,33
31,0,8
32,1,9
33,1,18
34,0,1
35,7,40
36,0,1
37,8,196
38,53,127
39,17,201
40,0,1
41,0,2
42,75,201
43,1,1
44,20,124
45,2,63
46,0,1
47,0,1
48,0,3
49,21,201
50,1,7
51,0,1
52,0,1
53,0,69
54,0,1
55,0,1
56,3,22
57,0,1
58,0,1
59,0,1
60,0,4
61,28,161
62,0,1
63,4,57
64,0,1
65,0,1
66,8,25
67,0,1
68,0,1
69,0,1
70,0,5
71,0,1
72,0,1
73,0,1
74,0,1
75,0,2
76,0,1
77,0,1
78,0,1
79,0,2
80,3,8
81,0,9
82,0,1
83,0,14
84,16,34
85,0,1
86,0,1
87,0,2
88,1,28
89,0,1
90,0,1
91,0,7
92,0,1
93,0,1
94,0,1
95,5,147
96,0,1
97,0,1
98,0,1
99,37,181
100,0,1
101,0,1
102,16,93
103,0,1
104,8,26
105,0,2
106,35,44
107,0,1
108,0,1
109,0,23
110,16,201
111,0,1
112,0,1
113,0,1
114,1,55
115,31,95
116,0,1
117,0,1
118,2,54
119,4,10
120,0,1
121,0,1
122,0,1
123,4,17
124,0,1
125,0,1
126,19,46
127,0,1
128,0,1
129,0,1
130,0,2
131,0,13
132,0,2
133,0,1
134,0,1
135,0,3
136,0,1
137,0,15
138,0,1
139,1,3
140,0,7
141,4,67
142,0,5
143,0,1
144,1,33
145,2,50
146,0,1
147,0,1
148,0,1
149,0,2
150,1,14
151,0,1
152,0,9
153,0,1
154,27,201
155,6,29
156,0,1
157,0,1
158,14,88
159,0,1
160,0,1
161,7,13
162,0,1
163,0,1
164,0,3
165,0,3
166,0,45
167,0,1
168,1,11
169,0,1
170,0,1
171,0,6
172,0,1
173,0,1
174,10,45
175,0,1
176,0,1
177,34,137
178,0,1
179,1,14
180,0,5
181,0,1
182,39,113
183,0,1
184,0,1
185,0,2
186,0,1
187,0,3
188,0,3
189,0,1
190,9,145
191,0,1
192,0,1
193,8,73
194,0,1
195,0,1
196,1,10
197,0,1
198,0,2
199,0,1
200,0,1
201,26,187
202,0,1
203,0,1
204,0,9
205,14,117
206,4,10
207,0,1
208,1,19
209,6,165
210,14,144
211,0,1
212,0,1
213,0,18
214,0,2
215,0,1
216,10,19
217,28,96
218,0,1
219,0,1
220,0,19
221,12,48
222,0,1
223,0,8
224,0,3
225,13,48
226,0,31
227,0,1
228,0,1
229,0,1
230,0,4
231,0,1
232,1,1
233,0,3
234,0,1
235,0,3
236,2,11
237,0,1
238,9,37
239,0,1
240,0,4
241,1,7
242,0,1
243,0,1
244,0,2
245,0,15
246,0,40
247,0,14
248,0,1
249,0,1
250,0,6
251,0,44
252,0,4
253,0,3
254,2,14
255,0,1
256,0,1
257,0,1
258,0,1
259,1,1
260,0,1
261,0,1
262,0,1
263,0,1
264,9,201
265,4,162
266,0,1
267,0,69
268,2,45
269,0,1
270,0,1
271,0,1
272,2,10
273,45,93
274,2,72
275,0,1
276,15,96
277,0,1
278,0,1
279,9,139
280,0,1
281,31,54
282,0,1
283,0,1
284,0,1
285,0,1
286,0,4
287,0,1
288,0,1
289,1,7
290,0,1
291,1,8
292,5,77
293,0,1
294,42,178
295,0,23
296,2,7
297,0,1
298,0,1
299,0,1
300,0,1
301,0,6
302,0,1
303,0,1
304,12,71
305,0,1
306,0,1
307,0,2
308,0,6
309,0,6
310,0,4
311,0,3
312,0,3
313,0,1
314,0,1
315,0,1
316,0,1
317,5,38
318,0,2
319,0,10
320,0,18
321,0,3
322,27,125
323,3,16
324,0,1
325,0,1
326,13,118
327,0,24
328,0,1
329,0,2
330,0,2
331,0,2
332,9,24
333,0,4
334,0,2
335,0,10
336,1,1
337,0,1
338,3,25
339,0,1
340,0,4
341,0,2
342,0,6
343,0,1
344,1,39
345,1,101
346,0,6
347,0,2
348,0,1
349,0,1
