1,12,76
2,0,3
3,0,1
4,0,1
5,9,46
6,0,1
7,0,1
8,5,21
9,2,6
10,0,1
11,0,18
12,17,113
13,4,23
14,11,63
15,0,16
16,5,25
17,0,2
18,0,2
19,1,2
20,1,1
21,0,1
22,4,11
23,0,1
24,0,1
25,9,66
26,21,201
27,0,6
28,3,5
29,0,1
30,0,1
31,0,1
32,0,1
33,2,3
34,32,201
35,0,1
36,0,22
37,0,1
38,0,5
39,15,87
40,0,1
41,0,1
42,0,1
43,4,25
44,30,201
45,28,201
46,3,13
47,1,1
48,0,1
49,0,1
50,0,13
51,3,34
52,1,2
53,1,8
54,0,2
55,33,201
56,0,1
57,1,1
58,0,2
59,14,60
60,6,30
61,31,201
62,25,201
63,0,1
64,0,1
65,0,1
66,0,1
67,11,69
68,0,1
69,0,1
70,0,5
71,0,1
72,0,1
73,3,26
74,0,1
75,1,9
76,0,1
77,0,3
78,0,1
79,3,4
80,3,4
81,5,21
82,29,201
83,0,1
84,2,14
85,1,3
86,22,201
87,12,77
88,0,3
89,0,1
90,2,8
91,2,7
92,0,2
93,0,1
94,0,4
95,0,1
96,3,17
97,1,60
98,0,1
99,1,5
100,0,1
101,9,50
102,0,1
103,1,14
104,8,37
105,1,1
106,37,201
107,1,1
108,36,201
109,1,1
110,13,76
111,1,1
112,0,3
113,4,16
114,0,1
115,0,1
116,5,23
117,3,21
118,1,9
119,9,125
120,0,2
121,5,13
122,0,1
123,6,39
124,1,6
125,0,1
126,0,5
127,1,8
128,1,7
129,0,1
130,1,4
131,1,8
132,4,22
133,0,1
134,3,38
135,1,3
136,0,1
137,1,1
138,0,3
139,25,149
140,0,1
141,0,1
142,3,16
143,4,26
144,0,1
145,1,1
146,15,66
147,17,91
148,0,1
149,0,3
150,4,12
151,0,1
152,2,19
153,2,33
154,2,11
155,0,1
156,7,83
157,0,9
158,3,42
159,0,5
160,0,1
161,3,33
162,0,9
163,0,1
164,3,29
165,0,6
166,0,6
167,0,1
168,1,3
169,0,1
170,0,1
171,0,2
172,0,3
173,0,2
174,0,1
175,0,1
176,1,5
177,0,1
178,5,44
179,0,1
180,0,1
181,0,1
182,0,1
183,1,1
184,10,36
185,0,4
186,0,5
187,1,1
188,3,10
189,2,10
190,0,1
191,0,1
192,0,1
193,1,2
194,3,27
195,0,1
196,0,1
197,13,114
198,1,19
199,2,17
200,10,48
201,0,1
202,4,13
203,1,1
204,0,1
205,1,1
206,0,7
207,0,1
208,1,11
209,3,5
210,0,1
211,0,1
212,2,16
213,22,126
214,0,1
215,0,2
216,2,10
217,6,31
218,0,1
219,0,1
220,33,201
221,0,1
222,3,22
223,1,2
224,0,1
225,0,1
226,0,1
227,0,1
228,1,1
229,0,1
230,0,1
231,0,1
232,29,201
233,11,29
234,3,30
235,0,5
236,0,2
237,0,1
238,0,10
239,7,48
240,0,1
241,7,55
242,2,9
243,1,2
244,0,1
245,0,1
246,0,3
247,1,7
248,1,1
249,1,10
250,0,1
251,0,5
252,0,1
253,0,14
254,0,2
255,0,1
256,22,113
257,1,1
258,6,24
259,1,17
260,5,18
261,7,29
262,0,1
263,3,43
264,0,1
265,0,2
266,1,1
267,1,3
268,0,1
269,16,105
270,0,1
271,17,118
272,11,108
273,1,2
274,16,109
275,0,1
276,5,63
277,36,201
278,0,1
279,0,1
280,0,1
281,0,1
282,12,76
283,5,61
284,0,12
285,0,1
286,0,1
287,0,1
288,0,1
289,0,1
290,0,1
291,0,1
292,3,17
293,0,1
294,1,4
295,0,1
296,5,41
297,0,2
298,0,1
299,2,7
300,0,1
301,0,15
302,7,54
303,1,14
304,0,5
305,2,25
306,0,1
307,0,1
308,0,20
309,0,4
310,5,37
311,0,10
312,0,1
313,19,119
314,11,100
315,0,7
316,0,1
317,1,8
318,26,201
319,0,1
320,0,1
321,0,2
322,16,61
323,0,1
324,0,2
325,0,1
326,4,15
327,11,59
328,0,1
329,0,2
330,0,1
331,0,1
332,7,36
333,1,5
334,10,112
335,0,1
336,20,109
337,0,1
338,1,6
339,1,8
