1,6,39
2,0,2
3,0,1
4,0,2
5,5,35
6,5,30
7,0,1
8,1,1
9,0,1
10,0,1
11,1,6
12,0,1
13,1,1
14,1,12
15,0,1
16,0,2
17,0,1
18,4,34
19,0,1
20,0,2
21,0,1
22,0,2
23,0,1
24,0,1
25,0,1
26,0,1
27,0,1
28,0,1
29,2,13
30,0,8
31,0,7
32,0,1
33,0,2
34,1,15
35,2,16
36,0,1
37,0,1
38,4,13
39,0,1
40,16,96
41,0,1
42,2,11
43,1,1
44,1,12
45,0,2
46,0,1
47,0,2
48,0,2
49,2,12
50,0,4
51,0,14
52,0,1
53,0,1
54,1,4
55,0,1
56,0,1
57,1,1
58,0,1
59,8,47
60,0,1
61,8,37
62,2,12
63,1,10
64,0,1
65,1,13
66,1,1
67,0,1
68,1,2
69,0,1
70,0,1
71,1,9
72,0,2
73,0,1
74,1,9
75,0,2
76,1,2
77,0,1
78,3,31
79,1,6
80,5,38
81,1,2
82,0,1
83,3,17
84,1,4
85,0,1
86,0,1
87,1,1
88,0,1
89,0,1
90,1,12
91,0,1
92,0,2
93,2,22
94,2,6
95,0,1
96,0,1
97,5,31
98,2,14
99,0,1
100,2,26
101,0,1
102,5,39
103,0,1
104,6,31
105,0,1
106,0,1
107,0,2
108,1,1
109,0,10
110,0,2
111,4,19
112,1,15
113,1,5
114,8,67
115,1,8
116,0,1
117,0,2
118,12,104
119,0,4
120,5,22
121,7,40
122,0,13
123,1,1
124,0,1
125,0,1
126,0,1
127,0,8
128,6,36
129,1,7
130,2,4
131,0,1
132,1,1
133,0,2
134,3,18
135,1,1
136,0,1
137,0,1
138,0,1
139,0,1
140,0,1
141,8,30
142,0,1
143,6,44
144,4,43
145,0,1
146,0,1
147,0,1
148,0,1
149,2,11
150,2,15
151,0,2
152,1,29
153,8,65
154,0,1
155,0,1
156,0,1
157,1,3
158,0,2
159,1,2
160,2,18
161,1,1
162,4,54
163,1,6
164,5,33
165,4,32
166,0,1
167,5,32
168,0,2
169,3,6
170,1,24
171,1,1
172,2,50
173,0,2
174,1,2
175,6,50
176,3,34
177,5,33
178,0,3
179,5,33
180,0,1
181,0,1
182,0,1
183,2,5
184,3,60
185,0,1
186,0,1
187,0,1
188,0,1
189,0,4
190,0,1
191,0,1
192,0,1
193,3,31
194,1,1
195,1,1
196,0,2
197,0,1
198,0,8
199,3,21
200,2,11
201,0,2
202,0,1
203,0,1
204,5,24
205,4,22
206,3,19
207,1,21
208,0,1
209,2,21
210,0,1
211,0,1
212,0,1
213,0,1
214,0,1
215,0,7
216,0,1
217,4,37
218,1,9
219,1,2
220,0,3
221,0,2
222,2,24
223,7,35
224,0,1
225,0,1
226,1,14
227,0,1
228,0,2
229,0,1
230,0,1
231,0,1
232,0,3
233,4,13
234,2,8
235,2,5
236,0,3
237,0,1
238,0,1
239,0,1
240,0,1
241,0,8
242,5,29
243,0,1
244,0,1
245,0,1
246,1,1
247,0,1
248,0,2
249,0,1
250,3,30
251,8,40
252,0,9
253,0,3
254,1,23
255,1,3
256,0,2
257,5,18
258,1,1
259,3,11
260,4,24
261,0,1
262,0,5
263,0,1
264,0,1
265,0,1
266,4,23
267,0,1
268,1,1
269,0,13
270,1,8
271,1,1
272,10,69
273,1,6
274,0,1
275,1,5
276,12,89
277,0,2
278,0,1
279,0,1
280,0,7
281,0,1
282,0,1
283,1,24
284,0,1
285,1,13
286,0,1
287,0,1
288,0,8
289,0,1
290,0,1
291,0,1
292,0,2
293,13,43
294,3,10
295,0,2
296,4,24
297,0,2
298,1,12
299,0,1
300,0,5
301,1,5
302,0,1
303,0,1
304,0,2
305,6,42
306,1,21
307,0,1
308,15,68
309,0,1
310,0,1
311,2,13
312,3,22
313,1,5
314,12,71
315,1,9
316,0,2
317,4,18
318,0,5
319,1,11
320,0,1
321,0,1
322,0,6
323,1,2
324,1,5
325,1,1
326,0,4
327,0,2
328,0,3
329,5,22
330,1,2
331,3,33
332,0,3
333,0,1
334,1,1
335,3,15
336,9,28
337,3,33
338,4,29
339,3,12
340,0,1
341,1,20
342,2,37
343,0,1
344,0,6
345,0,1
346,0,1
347,0,1
348,1,7
349,0,1
350,0,1
351,1,1
352,7,25
353,0,1
354,0,1
355,0,1
356,1,1
357,0,1
358,1,4
359,0,3
360,0,4
361,2,11
362,1,4
363,1,3
364,0,1
365,4,31
366,0,6
367,1,3
368,1,1
369,0,1
370,0,1
371,1,4
372,0,1
373,0,6
374,0,1
375,3,32
376,1,9
377,0,1
378,4,36
379,0,2
380,5,55
381,3,9
382,4,18
383,0,2
384,0,1
385,0,1
386,0,2
387,1,1
388,0,1
389,6,57
390,0,1
391,11,51
392,0,1
393,0,1
394,9,49
395,0,2
396,1,10
397,0,2
398,0,1
399,0,5
400,0,1
401,1,1
