1,2,2
2,0,1
3,0,2
4,2,2
5,0,1
6,0,1
7,0,1
8,4,4
9,0,1
10,53,113
11,0,1
12,9,12
13,16,41
14,12,29
15,0,1
16,0,2
17,0,1
18,6,15
19,27,54
20,0,1
21,1,1
22,0,1
23,50,94
24,0,1
25,1,4
26,13,24
27,0,1
28,0,1
29,0,1
30,1,1
31,4,4
32,0,1
33,0,2
34,6,6
35,1,1
36,0,2
37,0,1
38,18,25
39,0,1
40,7,9
41,7,8
42,0,1
43,0,1
44,0,1
45,0,1
46,0,1
47,0,3
48,0,9
49,0,1
50,0,1
51,0,1
52,0,1
53,0,18
54,0,1
55,12,34
56,0,1
57,0,1
58,9,10
59,0,1
60,27,36
61,0,1
62,0,1
63,0,1
64,0,1
65,0,6
66,34,56
67,1,2
68,6,17
69,0,1
70,10,13
71,3,4
72,2,3
73,9,10
74,0,1
75,1,1
76,0,1
77,0,1
78,3,7
79,0,1
80,2,2
81,0,1
82,10,12
83,0,1
84,0,1
85,1,1
86,0,1
87,0,1
88,18,42
89,0,1
90,0,2
91,5,6
92,0,1
93,0,1
94,12,15
95,0,1
96,2,5
97,3,6
98,7,8
99,6,9
100,0,1
101,0,1
102,0,1
103,0,1
104,19,33
105,0,1
106,7,9
107,3,3
108,0,1
109,45,69
110,0,1
111,0,7
112,6,14
113,2,2
114,11,13
115,0,1
116,0,1
117,0,27
118,0,9
119,12,15
120,0,2
121,0,1
122,0,15
123,0,1
124,7,8
125,12,20
126,0,1
127,13,25
128,0,1
129,3,5
130,2,3
131,0,3
132,1,1
133,1,2
134,2,19
135,36,73
136,2,2
137,10,20
138,24,46
139,0,1
140,0,1
141,0,5
142,0,1
143,25,48
144,5,6
145,0,1
146,9,11
147,0,1
148,0,5
149,0,1
150,0,1
151,15,31
152,0,1
153,0,1
154,0,1
155,0,1
156,17,20
157,0,15
158,5,19
159,5,11
160,1,2
161,4,4
162,34,65
163,10,28
164,0,1
165,46,104
166,0,1
167,15,19
168,0,1
169,0,1
170,31,46
171,12,15
172,22,52
173,0,1
174,0,1
175,3,3
176,3,3
177,19,20
178,0,1
179,2,2
180,0,1
181,1,2
182,0,1
183,17,43
184,8,11
185,6,6
186,0,1
187,13,20
188,0,3
189,2,2
190,0,1
191,0,1
192,1,6
193,1,1
194,2,2
195,49,79
196,44,68
197,0,1
198,7,27
199,2,2
200,0,1
201,44,68
202,11,32
203,7,11
204,0,1
205,0,1
206,0,1
207,2,3
208,26,47
209,0,4
210,0,1
211,13,26
212,14,17
213,9,36
