20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,54,10.2,11.9,56.8,10.2,9.7,56.8,11.3,11.3,35.8,10.2,39.7,6.7,13.9,51.3,9.2,11.9,35.8,15.4,11.9,54,13.2,11.3,62.9,8.3,13.2,46.3,9.2,11.3,48.7,11.9,46.3,11.3,11.3,54,12.5,13.9,54,13.2,8.7,44,11.9,8.3,46.3,8.7,14.6,46.3,11.9,15.4,51.3,11.9,11.3,44,12.5,46.3,10.7,11.9,48.7,9.7,12.5,51.3,10.7,12.5,46.3,13.2,11.9,56.8,10.7,13.2,41.8,10.7,11.3,59.8,10.7,44,10.7,7.9,37.7,12.5,11.9,39.7,11.3,8.3,62.9,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,12.5,12.5,11.9,13.9,13.2,10.2,10.7,9.2,12.5,10.2,8.7,9.7,9.2,7.5,10.2,9.2,17.1,8.7,7.9,9.7,13.2,9.7,7.5,10.7,7.9,11.9,11.3,11.9,10.2,11.3,8.3,11.3,12.5,12.5,10.2,10.2,11.9,11.3,10.2,11.3,12.5,10.7,11.3,10.2,10.7,10.2,10.7,10.7,13.2,11.9,8.3,11.3,11.9,7.9,11.3,13.2,11.3,10.2,10.7,10.7,6.7,11.9,13.9,13.2,11.9,13.9,10.7,11.9,12.5,10.7,10.7,11.3,6.4,11.9,6.7,10.2,5.8,8.3,14.6,7.9,11.9,12.5,8.7,8.3,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,11.3,12.5,14.6,10.7,13.2,8.7,11.9,10.7,10.7,9.2,13.9,10.2,9.7,10.7,10.7,8.3,11.3,13.2,12.5,10.2,11.3,12.5,13.9,11.3,13.2,15.4,10.2,12.5,7.1,13.2,10.7,8.3,9.7,11.3,13.2,10.2,7.9,11.9,10.7,11.9,11.3,14.6,14.6,7.9,10.7,7.1,12.5,9.7,13.9,10.7,15.4,9.7,10.2,10.2,12.5,13.2,11.3,9.2,13.2,10.7,10.7,13.9,12.5,12.5,10.7,10.7,13.2,11.3,10.7,10.7,8.3,8.7,13.9,13.9,9.2,9.2,14.6,10.2,10.2,13.2,9.2,14.6,11.3,12.5,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,66.2,9.2,10.7,48.7,10.7,14.6,54,13.9,8.7,56.8,10.7,41.8,12.5,13.2,41.8,12.5,10.2,44,11.3,13.2,44,12.5,10.7,56.8,14.6,11.3,54,11.3,10.2,54,9.7,44,9.7,13.9,51.3,13.9,10.7,39.7,15.4,11.3,59.8,9.2,11.3,44,12.5,12.5,41.8,15.4,13.9,56.8,13.2,7.5,48.7,9.7,59.8,11.3,14.6,46.3,11.3,10.7,48.7,11.9,9.7,59.8,11.3,14.6,54,11.3,16.2,54,12.5,16.2,44,11.9,44,10.7,9.7,44,11.3,8.7,59.8,14.6,11.9,54,20,20,20,20,20,20,20,20
