1,0,1
2,0,1
3,0,1
4,0,1
5,5,18
6,1,6
7,0,1
8,0,1
9,8,58
10,0,3
11,0,4
12,1,4
13,3,17
14,8,33
15,0,1
16,0,1
17,0,1
18,8,43
19,0,1
20,0,1
21,3,35
22,1,1
23,0,1
24,1,4
25,1,9
26,0,7
27,0,3
28,2,7
29,0,1
30,0,2
31,1,12
32,0,1
33,1,7
34,0,1
35,1,1
36,1,1
37,0,1
38,0,1
39,0,1
40,0,3
41,0,1
42,1,1
43,1,2
44,0,1
45,10,71
46,1,2
47,0,1
48,0,1
49,2,18
50,0,1
51,1,7
52,1,15
53,0,1
54,0,4
55,0,1
56,0,1
57,1,1
58,1,10
59,0,2
60,0,1
61,0,4
62,0,1
63,0,1
64,6,43
65,3,5
66,0,1
67,0,1
68,2,31
69,0,1
70,2,23
71,0,1
72,1,4
73,2,37
74,0,1
75,0,1
76,1,1
77,0,2
78,0,1
79,0,1
80,1,9
81,1,16
82,0,1
83,1,1
84,3,13
85,4,25
86,0,1
87,0,1
88,0,2
89,0,2
90,0,1
91,0,2
92,2,6
93,0,1
94,19,100
95,0,1
96,0,1
97,0,1
98,0,1
99,4,15
100,1,10
101,0,1
102,0,2
103,0,6
104,0,2
105,0,2
106,0,2
107,0,1
108,2,4
109,3,20
110,0,1
111,5,16
112,0,3
113,0,1
114,2,18
115,0,1
116,1,3
117,0,8
118,1,24
119,0,1
120,2,17
121,8,59
122,5,33
123,3,16
124,0,1
125,0,2
126,0,1
127,12,54
128,3,43
129,4,6
130,0,1
131,3,18
132,6,67
133,4,18
134,0,1
135,4,27
136,1,16
137,0,1
138,1,1
139,0,10
140,4,18
141,0,1
142,0,1
143,1,10
144,0,7
145,0,1
146,3,40
147,3,28
148,19,63
149,2,3
150,0,1
151,0,5
152,0,1
153,1,2
154,0,1
155,1,15
156,0,1
157,0,1
158,0,1
159,0,1
160,1,1
161,0,1
162,2,6
163,0,1
164,0,1
165,0,1
166,6,33
167,0,2
168,3,10
169,0,1
170,0,1
171,0,7
172,1,2
173,1,5
174,0,1
175,0,1
176,0,1
177,4,17
178,1,1
179,0,1
180,2,11
181,2,13
182,0,1
183,0,1
184,11,45
185,0,1
186,0,1
187,0,1
188,0,2
189,0,1
190,0,1
191,6,38
192,0,1
193,6,45
194,5,33
195,0,1
196,7,45
197,21,101
198,0,1
199,1,10
200,0,1
201,1,13
202,5,45
203,0,1
204,6,25
205,1,4
206,4,41
207,0,1
208,8,29
209,0,7
210,10,52
211,1,5
212,1,1
213,0,1
214,2,6
215,0,4
216,2,11
217,0,1
218,4,24
219,1,1
220,0,1
221,1,1
222,0,7
223,5,32
224,7,77
225,5,38
226,0,1
227,3,12
228,1,15
229,0,1
230,0,1
231,4,56
232,1,2
233,0,2
234,0,1
235,1,1
236,1,2
237,0,2
238,1,1
239,5,43
240,0,1
241,0,1
242,0,1
243,0,1
244,0,1
245,0,11
246,0,1
247,6,20
248,1,8
249,1,4
250,5,21
251,0,1
252,4,19
253,1,4
254,1,16
255,1,14
256,0,1
257,0,1
258,0,1
259,0,10
260,0,1
261,0,2
262,0,1
263,0,2
264,1,2
265,1,2
266,0,1
267,1,3
268,0,1
269,9,51
270,0,1
271,1,10
272,3,20
273,1,5
274,0,1
275,0,2
276,1,1
277,6,12
278,1,3
279,0,1
280,3,24
281,0,7
282,0,1
283,1,6
284,0,2
285,0,2
286,1,4
287,0,1
288,0,1
289,1,12
290,0,1
291,0,1
292,0,1
293,0,1
294,6,35
295,6,61
296,0,1
297,0,1
298,0,1
299,4,34
300,0,1
301,2,13
302,0,1
303,2,6
304,7,71
305,1,1
306,0,6
307,1,11
308,0,1
309,1,6
310,0,1
311,1,12
312,1,1
313,0,2
314,2,4
315,1,14
316,8,68
317,0,1
318,2,23
319,0,1
320,1,1
321,1,1
322,2,23
323,0,1
324,0,1
325,11,76
326,0,1
327,0,1
328,0,1
329,1,6
330,0,1
331,1,1
332,8,41
333,1,40
334,0,1
335,1,8
336,2,4
337,0,1
338,0,1
339,1,2
340,1,5
341,0,2
342,0,1
343,0,2
344,0,1
345,2,5
346,1,5
347,0,1
348,0,1
349,1,15
350,3,26
351,0,1
352,2,8
353,1,1
354,0,1
355,7,44
356,11,63
357,0,1
358,0,1
359,0,5
360,0,6
361,5,29
362,5,36
363,0,1
364,3,13
365,3,38
366,4,46
367,0,1
368,2,24
369,0,2
370,0,1
371,0,1
372,0,1
373,0,1
374,1,1
375,5,41
376,1,1
377,0,1
378,2,28
379,1,2
380,16,61
381,0,2
382,10,46
383,1,1
384,1,9
385,0,1
386,0,1
387,0,2
388,0,2
389,1,2
390,7,29
391,1,10
392,0,1
393,2,12
394,0,1
395,0,2
396,0,1
397,0,1
398,5,12
399,0,1
400,2,11
401,1,11
402,11,54
403,0,2
404,0,1
405,0,1
406,3,4
407,7,30
408,1,4
409,0,1
410,4,34
411,0,2
412,0,1
413,7,33
414,0,1
415,13,64
416,3,19
417,2,12
418,0,1
419,9,56
420,0,1
421,0,1
422,3,25
423,1,2
424,1,2
425,0,1
426,1,14
427,0,1
428,0,1
429,0,1
430,0,1
431,0,1
432,3,14
433,0,1
434,5,32
435,1,2
436,0,1
437,1,2
438,3,19
439,0,1
440,9,55
441,4,16
442,1,5
443,0,4
444,0,1
445,4,35
446,0,2
447,0,1
448,1,5
449,0,1
450,0,1
451,1,3
452,1,1
453,0,1
454,2,30
455,4,25
456,0,2
457,0,1
458,3,17
459,0,1
460,0,10
461,0,1
462,0,1
463,0,4
464,0,1
465,0,1
466,1,3
467,0,3
468,1,4
469,0,1
470,0,1
471,0,2
472,15,127
473,1,8
474,1,8
475,2,12
476,0,1
477,0,1
478,0,1
479,3,13
480,3,15
481,0,1
482,0,1
483,0,1
484,0,1
485,0,1
486,1,5
487,0,1
488,0,1
489,0,1
490,5,47
491,1,5
492,0,1
493,0,1
494,0,1
495,3,15
496,0,2
497,0,1
498,0,1
499,0,1
500,1,1
501,0,8
502,0,1
503,0,1
504,4,39
505,0,4
506,0,6
507,1,1
508,2,16
509,4,16
510,1,8
511,1,1
512,1,2
513,0,1
514,6,49
515,0,5
516,1,9
517,2,27
518,0,1
519,2,14
520,1,3
521,5,31
522,0,8
523,0,1
524,7,28
525,0,1
526,0,3
527,1,5
528,1,2
529,0,7
530,0,1
531,0,1
532,0,15
533,0,1
534,1,7
535,0,1
536,2,11
537,6,42
538,1,1
539,1,1
540,0,1
541,3,8
542,0,1
543,0,8
544,1,1
545,0,2
546,0,1
547,4,62
548,0,1
549,1,4
550,0,1
551,0,1
552,0,1
553,1,14
554,1,5
555,0,4
556,2,41
557,1,17
558,0,9
559,4,37
560,0,1
561,2,5
562,0,1
563,1,1
564,4,24
565,0,1
566,0,1
567,2,13
568,0,1
569,0,1
570,0,1
571,0,1
572,3,21
573,1,1
574,0,1
575,1,9
576,0,6
577,1,5
578,0,1
579,0,1
580,8,47
581,0,3
582,0,1
583,0,1
584,2,16
585,0,1
586,0,5
587,0,1
588,0,2
589,0,1
590,0,1
591,5,29
592,0,1
593,0,2
594,0,1
595,0,1
596,1,7
597,0,1
598,0,1
599,3,19
600,0,2
601,0,1
602,1,1
603,1,4
604,1,3
605,0,1
606,0,1
607,1,2
608,4,24
609,0,1
610,4,19
611,1,1
612,0,1
613,4,25
614,1,8
615,0,2
616,8,48
617,0,1
618,4,21
619,0,1
620,0,1
621,7,50
622,2,6
623,9,33
624,3,25
625,0,1
626,5,30
627,4,54
628,0,1
629,2,11
630,0,1
631,1,5
632,0,1
633,2,9
634,0,1
635,1,6
636,0,1
637,1,4
638,0,1
639,0,2
640,0,1
641,1,6
642,1,4
643,1,1
644,1,13
645,0,1
646,0,1
647,8,24
648,0,1
649,14,121
650,1,8
651,0,1
652,2,36
653,0,5
654,0,1
655,1,3
656,6,58
657,4,23
658,0,1
659,2,13
660,0,1
