1,0,1
2,1,2
3,1,8
4,39,201
5,0,1
6,0,3
7,0,6
8,0,27
9,0,8
10,0,1
11,1,1
12,1,2
13,1,1
14,0,1
15,0,2
16,2,30
17,0,12
18,3,8
19,1,19
20,0,2
21,1,33
22,0,4
23,0,1
24,1,1
25,0,10
26,10,56
27,2,11
28,1,6
29,0,1
30,0,1
31,0,9
32,0,1
33,0,1
34,1,2
35,4,15
36,5,50
37,0,5
38,5,48
39,0,1
40,0,1
41,25,170
42,0,1
43,6,40
44,3,23
45,15,201
46,0,1
47,23,201
48,0,1
49,1,2
50,0,1
51,0,1
52,0,1
53,0,1
54,0,2
55,1,15
56,1,1
57,0,1
58,0,1
59,0,1
60,5,13
61,1,14
62,1,1
63,40,201
64,1,4
65,0,1
66,0,1
67,1,1
68,1,1
69,21,102
70,0,1
71,0,1
72,7,18
73,0,2
74,0,2
75,0,1
76,0,1
77,0,1
78,1,2
79,0,3
80,11,147
81,0,1
82,0,1
83,29,201
84,6,74
85,0,1
86,0,1
87,0,5
88,18,89
89,0,1
90,0,1
91,0,1
92,0,1
93,11,52
94,24,201
95,22,201
96,0,1
97,0,1
98,3,11
99,1,9
100,9,54
101,2,8
102,3,13
103,0,4
104,0,1
105,5,54
106,1,3
107,0,4
108,3,6
109,0,1
110,0,3
111,25,201
112,0,2
113,0,1
114,0,1
115,0,1
116,13,73
117,3,14
118,0,1
119,6,31
120,0,1
121,0,2
122,0,2
123,0,2
124,0,2
125,0,1
126,0,2
127,0,1
128,7,124
129,7,28
130,0,1
131,1,2
132,0,1
133,19,119
134,9,47
135,8,46
136,6,17
137,0,2
138,0,1
139,0,1
140,15,126
141,0,24
142,0,1
143,0,1
144,0,2
145,6,14
146,0,1
147,0,6
148,1,14
149,0,1
150,5,57
151,0,1
152,1,1
153,0,1
154,0,1
155,3,20
156,0,1
157,0,1
158,30,201
159,0,1
160,0,1
161,0,5
162,1,1
163,0,1
164,0,3
165,0,1
166,0,1
167,2,15
168,0,1
169,0,1
170,1,14
171,1,2
172,25,201
173,6,81
174,1,2
175,0,1
176,2,8
177,0,1
178,5,18
179,0,2
180,1,13
181,0,1
182,0,1
183,22,201
184,0,1
185,2,3
186,4,16
187,0,2
188,18,201
189,2,6
190,1,5
191,0,1
192,15,88
193,1,1
194,12,93
195,5,35
196,0,21
197,0,9
198,0,2
199,2,16
200,0,2
201,0,1
202,2,3
203,1,11
204,0,1
205,0,1
206,3,5
