376,4,18
377,2,5
378,0,7
379,0,1
380,0,1
381,0,1
382,4,35
383,0,6
384,0,12
385,2,30
386,0,1
387,0,1
388,0,1
389,3,6
390,0,1
391,0,3
392,1,2
393,2,17
394,0,1
395,2,9
396,0,1
397,1,4
398,4,13
399,0,2
400,5,31
401,0,1
402,0,1
403,1,28
404,7,50
405,0,1
406,1,8
407,0,2
408,1,4
409,3,25
410,0,1
411,12,57
412,3,21
413,0,1
414,1,1
415,1,5
416,2,13
417,6,13
418,0,1
419,1,1
420,1,1
421,1,1
422,0,11
423,11,48
424,1,2
425,0,1
426,0,1
427,1,2
428,8,33
429,0,2
430,0,1
431,0,2
432,1,3
433,0,2
434,0,3
435,1,2
436,0,1
437,0,2
438,0,2
439,0,3
440,4,27
441,8,32
442,0,1
443,0,1
444,0,1
445,0,1
446,1,1
447,0,1
448,3,36
449,0,2
450,1,8
451,0,1
452,14,77
453,2,8
454,0,1
455,1,10
456,6,39
457,0,1
458,3,13
459,2,9
460,1,9
461,2,13
462,0,1
463,0,2
464,12,60
465,0,1
466,0,2
467,0,1
468,3,41
469,7,48
470,0,6
471,2,7
472,0,6
473,0,1
474,0,1
475,0,1
476,1,5
477,5,11
478,1,9
479,0,1
480,4,19
481,0,3
482,0,1
483,0,1
484,0,1
485,0,1
486,0,6
487,0,1
488,1,1
489,0,1
490,1,17
491,2,9
492,0,1
493,2,16
494,0,2
495,0,1
496,5,41
497,0,1
498,3,6
499,0,7
500,0,2
